,price,with_pool,nb_bedrooms,nb_bathrooms,nb_garages,nb_garden,nb_parking
13213,1790000.0,0,2.0,1.0,0.0,1.0,0.0
6336,1550000.0,1,2.0,1.0,0.0,0.0,0.0
4329,940000.0,1,3.0,1.0,1.0,0.0,0.0
16711,0.0,0,2.0,1.0,0.0,0.0,1.0
759,1285000.0,1,2.0,1.0,4.0,1.0,1.0
16548,3200000.0,0,3.0,2.0,0.0,0.0,1.0
4737,6390000.0,1,1.0,5.0,6.0,1.0,0.0
7724,9000000.0,1,4.0,1.0,8.0,0.0,0.0
9213,2150000.0,0,2.0,2.0,4.0,1.0,0.0
2046,2999000.0,0,6.0,5.0,12.0,1.0,1.0
2442,899000.0,1,2.0,2.0,0.0,1.0,2.0
19312,1490000.0,0,2.0,1.0,4.0,0.0,0.0
16990,480000.0,0,3.0,1.0,1.0,0.0,0.0
4242,894000.0,0,3.0,2.0,1.0,1.0,0.0
7547,1390000.0,0,4.0,1.0,0.0,1.0,2.0
9944,8200000.0,1,4.0,2.0,6.0,0.0,0.0
5502,699000.0,0,3.0,1.0,0.0,0.0,0.0
7826,1300000.0,0,3.0,1.0,4.0,0.0,1.0
12682,5200000.0,0,2.0,2.0,0.0,0.0,2.0
20793,2687500.0,0,3.0,2.0,0.0,0.0,1.0
17365,799000.0,0,0.0,0.0,0.0,0.0,0.0
16924,1499000.0,0,3.0,2.0,4.0,1.0,0.0
19747,1950000.0,0,7.0,2.0,1.0,1.0,0.0
11998,1720000.0,1,3.0,2.0,0.0,0.0,1.0
2773,1050000.0,0,3.0,1.0,0.0,0.0,6.0
15161,6325000.0,0,4.0,3.0,4.0,1.0,1.0
12028,8250000.0,0,2.0,2.0,4.0,1.0,0.0
3586,410000.0,0,1.0,1.0,0.0,0.0,0.0
2,4500000.0,1,3.0,3.0,4.0,1.0,0.0
19802,5000000.0,1,4.0,3.0,8.0,1.0,0.0
7325,1395000.0,0,2.0,1.0,0.0,0.0,1.0
8151,3500000.0,1,4.0,3.0,4.0,1.0,1.0
15961,7999995.0,1,6.0,6.0,6.0,1.0,4.0
1382,799000.0,0,3.0,2.0,4.0,0.0,1.0
19406,640000.0,1,2.0,1.0,0.0,1.0,1.0
9619,2375000.0,0,3.0,2.0,4.0,0.0,0.0
19191,2600000.0,0,7.0,4.0,4.0,1.0,1.0
9998,8950000.0,1,4.0,3.0,4.0,1.0,0.0
6795,1000000.0,0,1.0,1.0,0.0,0.0,1.0
6570,726000.0,0,2.0,1.0,0.0,0.0,2.0
11748,6000000.0,1,2.0,2.0,4.0,1.0,0.0
3418,1095000.0,0,2.0,1.0,0.0,0.0,4.0
10844,2350000.0,0,2.0,2.0,0.0,0.0,0.0
5240,24000000.0,1,3.0,3.0,6.0,1.0,0.0
12657,247000.0,0,1.0,1.0,0.0,0.0,0.0
19028,950000.0,0,3.0,2.0,0.0,0.0,1.0
7094,2350000.0,0,5.0,4.0,4.0,1.0,0.0
18333,3480000.0,1,6.0,5.0,1.0,1.0,1.0
7682,900000.0,0,3.0,2.0,0.0,0.0,0.0
17862,609000.0,0,3.0,1.0,0.0,0.0,0.0
718,2350000.0,1,5.0,3.0,0.0,0.0,1.0
9412,345000.0,0,1.0,1.0,0.0,0.0,1.0
8670,720000.0,1,2.0,1.0,4.0,1.0,0.0
13839,1495000.0,0,2.0,1.0,1.0,1.0,0.0
10057,695000.0,0,2.0,1.0,0.0,0.0,1.0
17665,2950000.0,0,1.0,1.0,0.0,0.0,0.0
11766,1450000.0,1,3.0,1.0,8.0,1.0,0.0
13810,2995000.0,0,4.0,3.0,4.0,1.0,0.0
18881,5900000.0,0,2.0,2.0,0.0,0.0,2.0
4637,360000.0,0,2.0,1.0,0.0,0.0,1.0
18102,3399000.0,1,4.0,3.0,10.0,1.0,0.0
16992,8600000.0,0,5.0,1.0,4.0,1.0,1.0
16582,0.0,0,3.0,2.0,0.0,0.0,1.0
19209,750000.0,0,2.0,1.0,0.0,0.0,0.0
8359,5790000.0,1,4.0,3.0,4.0,1.0,0.0
6664,578000.0,0,3.0,2.0,0.0,0.0,0.0
6116,0.0,1,5.0,5.0,0.0,1.0,0.0
8270,950000.0,0,3.0,2.0,0.0,0.0,1.0
18980,1900000.0,0,3.0,2.0,1.0,1.0,1.0
5365,3850000.0,0,0.0,0.0,0.0,1.0,1.0
17672,1650000.0,0,3.0,2.0,4.0,1.0,0.0
12949,779000.0,0,3.0,1.0,0.0,1.0,1.0
100,470000.0,1,2.0,1.0,0.0,0.0,1.0
13677,2895000.0,0,3.0,2.0,4.0,0.0,0.0
8485,6500000.0,1,4.0,4.0,6.0,1.0,1.0
19995,750000.0,0,2.0,1.0,0.0,1.0,1.0
9058,3500000.0,0,3.0,2.0,0.0,1.0,4.0
2344,550000.0,1,2.0,1.0,0.0,0.0,1.0
19454,3490000.0,0,5.0,3.0,4.0,0.0,0.0
14109,1289000.0,0,1.0,1.0,4.0,1.0,0.0
15554,0.0,0,4.0,3.0,4.0,1.0,2.0
4190,2995000.0,0,3.0,2.0,4.0,0.0,0.0
6071,1060000.0,0,3.0,2.0,1.0,1.0,1.0
1509,2180000.0,0,6.0,2.0,4.0,1.0,1.0
2222,3500000.0,0,3.0,2.0,0.0,0.0,0.0
15114,3650000.0,0,3.0,3.0,2.0,1.0,0.0
11710,814550.0,0,3.0,1.0,0.0,0.0,0.0
18294,1745000.0,0,3.0,2.0,0.0,0.0,1.0
18898,995000.0,0,2.0,1.0,4.0,0.0,0.0
9150,5600000.0,0,5.0,4.0,4.0,1.0,1.0
11863,4850000.0,1,4.0,4.0,4.0,1.0,0.0
512,1400000.0,0,3.0,2.0,4.0,0.0,0.0
15847,1995000.0,0,3.0,2.0,0.0,1.0,0.0
12555,1450000.0,0,3.0,2.0,4.0,0.0,0.0
4145,2000000.0,0,3.0,2.0,4.0,1.0,2.0
2614,3900000.0,1,2.0,2.0,12.0,1.0,0.0
13312,1800000.0,1,3.0,2.0,0.0,1.0,0.0
48,450000.0,0,3.0,1.0,6.0,0.0,0.0
12127,995000.0,0,3.0,1.0,0.0,0.0,1.0
5476,880000.0,0,2.0,1.0,0.0,0.0,1.0
19050,2150000.0,0,2.0,2.0,0.0,0.0,1.0
2892,2600000.0,0,4.0,3.0,0.0,0.0,0.0
4526,460000.0,0,2.0,1.0,0.0,0.0,0.0
18572,850000.0,0,2.0,1.0,0.0,0.0,2.0
15843,1249000.0,0,2.0,1.0,0.0,0.0,1.0
13010,725000.0,0,2.0,1.0,0.0,0.0,1.0
614,640000.0,0,3.0,1.0,0.0,1.0,1.0
10768,1310000.0,0,2.0,2.0,0.0,0.0,1.0
10124,17999999.0,0,5.0,5.0,1.0,1.0,0.0
19483,699000.0,0,3.0,1.0,0.0,0.0,2.0
4863,999000.0,1,2.0,2.0,0.0,1.0,1.0
16874,3850000.0,0,3.0,1.0,0.0,0.0,0.0
528,0.0,0,4.0,0.0,4.0,1.0,1.0
11259,11500000.0,0,5.0,6.0,4.0,1.0,1.0
3812,3300000.0,0,0.0,0.0,2.0,1.0,1.0
10147,1765000.0,0,3.0,2.0,2.0,0.0,0.0
163,645000.0,0,3.0,2.0,0.0,1.0,2.0
8973,1350000.0,1,3.0,2.0,0.0,0.0,2.0
11198,3500000.0,1,3.0,2.0,4.0,0.0,0.0
6493,1300000.0,0,4.0,1.0,0.0,0.0,6.0
14200,595000.0,0,3.0,2.0,0.0,0.0,1.0
9451,729000.0,0,3.0,1.0,0.0,0.0,0.0
4688,890000.0,0,2.0,1.0,0.0,1.0,1.0
13426,2699000.0,0,4.0,1.0,4.0,1.0,0.0
16664,5195000.0,0,4.0,2.0,4.0,1.0,1.0
7561,785000.0,0,3.0,1.0,0.0,0.0,1.0
8948,740000.0,0,2.0,1.0,0.0,0.0,0.0
2946,250000.0,0,1.0,0.0,1.0,1.0,1.0
10680,4650000.0,1,4.0,3.0,4.0,1.0,0.0
12514,850000.0,0,3.0,1.0,0.0,0.0,1.0
3270,739000.0,0,3.0,1.0,0.0,0.0,0.0
16979,2011000.0,0,5.0,1.0,0.0,1.0,0.0
19809,895000.0,0,3.0,1.0,1.0,0.0,1.0
17553,600000.0,0,3.0,2.0,1.0,1.0,1.0
1479,7500000.0,1,4.0,3.0,6.0,1.0,0.0
7507,2750000.0,1,3.0,2.0,4.0,1.0,2.0
16488,739000.0,0,3.0,1.0,0.0,0.0,0.0
13322,2100000.0,0,4.0,2.0,4.0,0.0,0.0
16270,1750000.0,1,3.0,2.0,0.0,0.0,1.0
3950,1450000.0,1,2.0,2.0,0.0,1.0,0.0
6819,699000.0,0,3.0,1.0,0.0,0.0,2.0
6838,400000.0,0,1.0,1.0,0.0,0.0,0.0
3505,850000.0,0,0.0,0.0,0.0,0.0,0.0
11461,719000.0,1,3.0,2.0,0.0,0.0,1.0
4855,4300000.0,0,3.0,2.0,0.0,0.0,1.0
6215,350000.0,0,2.0,1.0,0.0,0.0,0.0
1496,440000.0,0,3.0,1.0,1.0,0.0,0.0
19731,2189600.0,0,2.0,1.0,0.0,0.0,0.0
10912,2795000.0,1,3.0,2.0,4.0,1.0,2.0
4690,640000.0,0,3.0,1.0,0.0,0.0,0.0
15933,1570000.0,1,3.0,1.0,4.0,1.0,1.0
2776,750000.0,0,0.0,0.0,0.0,0.0,0.0
13314,1200000.0,0,3.0,2.0,0.0,0.0,4.0
2452,935000.0,0,2.0,1.0,0.0,0.0,1.0
12612,995000.0,0,4.0,0.0,4.0,1.0,1.0
6431,15850000.0,0,3.0,1.0,0.0,0.0,2.0
2993,799000.0,1,2.0,2.0,0.0,1.0,1.0
4827,2700000.0,0,3.0,2.0,0.0,0.0,1.0
9135,1695000.0,0,3.0,1.0,4.0,1.0,7.0
7638,2695000.0,1,1.0,1.0,0.0,0.0,1.0
17966,1755000.0,0,4.0,1.0,0.0,1.0,2.0
1945,730000.0,0,0.0,0.0,0.0,0.0,0.0
15327,965000.0,0,3.0,2.0,4.0,1.0,0.0
9502,4040000.0,0,3.0,3.0,4.0,0.0,0.0
9070,2795000.0,0,3.0,3.0,4.0,1.0,4.0
6619,1800000.0,1,3.0,2.0,4.0,1.0,1.0
14588,930000.0,0,1.0,1.0,0.0,1.0,1.0
13278,520000.0,0,1.0,1.0,0.0,1.0,1.0
393,820000.0,1,2.0,1.0,0.0,1.0,1.0
2569,899000.0,1,2.0,1.0,0.0,0.0,1.0
12111,449000.0,0,1.0,1.0,0.0,1.0,1.0
18726,1995000.0,1,3.0,1.0,1.0,1.0,0.0
18594,2350000.0,1,2.0,1.0,4.0,1.0,0.0
11401,819000.0,0,3.0,2.0,0.0,1.0,1.0
4053,1200000.0,1,4.0,2.0,0.0,1.0,1.0
5797,1250000.0,0,2.0,1.0,0.0,0.0,1.0
20949,3100000.0,0,10.0,10.0,4.0,1.0,2.0
19808,1495000.0,1,2.0,1.0,0.0,1.0,1.0
5205,3450000.0,0,4.0,3.0,4.0,1.0,4.0
10310,2950000.0,1,3.0,2.0,1.0,0.0,0.0
5757,0.0,0,3.0,4.0,4.0,0.0,0.0
13863,290000.0,0,1.0,1.0,0.0,0.0,0.0
20713,920000.0,0,9.0,1.0,0.0,1.0,6.0
18734,601000.0,0,3.0,2.0,0.0,0.0,1.0
19944,3749000.0,1,4.0,4.0,4.0,0.0,6.0
18070,609000.0,0,3.0,1.0,0.0,0.0,2.0
16471,1819000.0,0,3.0,1.0,4.0,1.0,0.0
17371,1280000.0,0,3.0,2.0,0.0,0.0,0.0
1910,1650000.0,1,2.0,2.0,0.0,1.0,1.0
3802,2400000.0,0,1.0,1.0,0.0,0.0,0.0
3547,4350000.0,1,4.0,3.0,4.0,1.0,0.0
456,1095000.0,0,2.0,1.0,0.0,0.0,0.0
787,559000.0,0,3.0,1.0,0.0,1.0,3.0
18456,1995000.0,0,2.0,1.0,0.0,0.0,1.0
6454,2250000.0,1,4.0,4.0,6.0,0.0,0.0
2531,1800000.0,0,2.0,2.0,0.0,0.0,0.0
14837,1400000.0,0,3.0,2.0,0.0,0.0,1.0
6144,5900000.0,1,6.0,6.0,12.0,1.0,6.0
15781,29500000.0,1,4.0,4.0,4.0,0.0,0.0
16684,1880000.0,0,3.0,3.0,4.0,1.0,0.0
12858,9950000.0,0,0.0,0.0,0.0,0.0,0.0
15762,5500000.0,0,3.0,3.0,5.0,0.0,0.0
9156,1820000.0,1,3.0,2.0,0.0,0.0,1.0
1615,560000.0,0,2.0,1.0,0.0,0.0,1.0
693,4300000.0,1,3.0,1.0,4.0,1.0,1.0
13791,750000.0,0,2.0,2.0,0.0,0.0,0.0
9781,2950000.0,1,3.0,2.0,6.0,1.0,8.0
10564,2995000.0,0,3.0,2.0,4.0,1.0,0.0
14876,1700000.0,0,3.0,1.0,4.0,0.0,5.0
4954,739000.0,0,3.0,1.0,0.0,1.0,1.0
15925,1720000.0,0,4.0,1.0,4.0,1.0,3.0
7504,585000.0,0,3.0,1.0,4.0,1.0,1.0
12993,750000.0,1,3.0,1.0,0.0,0.0,0.0
15055,650000.0,0,3.0,1.0,0.0,0.0,1.0
15197,4500000.0,0,3.0,2.0,0.0,0.0,0.0
16512,1590000.0,0,2.0,1.0,0.0,1.0,1.0
6778,420000.0,1,1.0,1.0,0.0,0.0,1.0
8922,940000.0,0,3.0,2.0,4.0,1.0,0.0
17029,5960000.0,0,3.0,2.0,0.0,0.0,1.0
17748,2350000.0,1,3.0,1.0,4.0,1.0,0.0
9448,1150000.0,0,3.0,2.0,1.0,1.0,1.0
7146,690000.0,0,3.0,1.0,0.0,0.0,1.0
17856,1380000.0,0,17.0,6.0,0.0,1.0,1.0
894,1495000.0,0,2.0,3.0,0.0,1.0,2.0
16892,1299000.0,1,2.0,1.0,0.0,0.0,0.0
17012,650000.0,0,2.0,1.0,0.0,0.0,0.0
16747,4995000.0,1,4.0,3.0,1.0,1.0,0.0
19230,550000.0,0,4.0,2.0,0.0,0.0,1.0
12019,12950000.0,0,4.0,4.0,4.0,1.0,3.0
5609,450000.0,0,3.0,1.0,0.0,0.0,0.0
11664,1695000.0,0,3.0,2.0,0.0,0.0,1.0
4299,895000.0,0,3.0,3.0,0.0,0.0,3.0
1442,3150000.0,1,3.0,2.0,4.0,1.0,4.0
4034,1095000.0,0,4.0,1.0,0.0,1.0,2.0
16615,2100000.0,1,3.0,1.0,0.0,1.0,1.0
18710,630000.0,0,2.0,1.0,0.0,0.0,1.0
6688,885000.0,0,2.0,1.0,0.0,1.0,1.0
8789,3999000.0,1,4.0,3.0,6.0,1.0,1.0
18785,795000.0,0,3.0,2.0,0.0,0.0,1.0
18939,1259000.0,0,2.0,1.0,0.0,1.0,0.0
18339,7790000.0,1,3.0,2.0,0.0,0.0,1.0
18642,1895000.0,0,3.0,1.0,4.0,0.0,4.0
19157,660000.0,0,3.0,1.0,0.0,0.0,1.0
9951,777000.0,0,3.0,2.0,0.0,1.0,2.0
8492,7000000.0,0,3.0,2.0,0.0,0.0,0.0
8758,1850000.0,0,3.0,2.0,0.0,1.0,1.0
18707,5500000.0,1,4.0,2.0,6.0,0.0,3.0
2199,1790000.0,0,3.0,1.0,4.0,1.0,2.0
10543,1512700.0,0,4.0,2.0,6.0,0.0,0.0
8357,689000.0,0,2.0,1.0,0.0,0.0,1.0
12691,1950000.0,0,1.0,3.0,0.0,0.0,0.0
1826,8500000.0,0,5.0,5.0,6.0,0.0,4.0
9199,950000.0,0,3.0,2.0,4.0,1.0,1.0
10775,3650000.0,0,4.0,1.0,4.0,1.0,1.0
13694,2285000.0,0,3.0,2.0,4.0,0.0,0.0
20721,1470000.0,0,3.0,2.0,0.0,0.0,1.0
20480,4990000.0,1,3.0,2.0,0.0,0.0,1.0
18432,565000.0,0,3.0,1.0,0.0,1.0,1.0
17113,0.0,1,3.0,1.0,0.0,0.0,0.0
10493,1060000.0,0,4.0,3.0,4.0,1.0,0.0
1278,1749000.0,0,2.0,1.0,0.0,0.0,1.0
11533,995000.0,0,3.0,1.0,10.0,1.0,1.0
18309,668500.0,0,3.0,2.0,0.0,0.0,0.0
17629,6300000.0,0,3.0,2.0,4.0,0.0,1.0
13195,770000.0,1,3.0,2.0,1.0,1.0,0.0
12402,4950000.0,0,5.0,9.0,4.0,0.0,0.0
12640,3499000.0,1,5.0,3.0,8.0,1.0,2.0
8955,1950000.0,1,3.0,1.0,4.0,1.0,0.0
19378,1890000.0,1,3.0,1.0,6.0,1.0,12.0
15730,2195000.0,0,0.0,0.0,0.0,0.0,0.0
7284,0.0,1,2.0,1.0,0.0,0.0,0.0
12051,2450000.0,0,5.0,3.0,4.0,1.0,0.0
11885,850000.0,0,2.0,1.0,0.0,0.0,1.0
15000,475000.0,0,2.0,1.0,0.0,1.0,0.0
12059,1250000.0,0,2.0,1.0,0.0,0.0,1.0
3097,799000.0,0,3.0,1.0,0.0,0.0,1.0
5048,865000.0,1,3.0,2.0,1.0,0.0,0.0
17222,1738000.0,1,3.0,2.0,0.0,1.0,1.0
14939,1350000.0,0,1.0,1.0,0.0,0.0,0.0
12670,1250000.0,0,2.0,1.0,0.0,0.0,2.0
15938,2380500.0,1,3.0,2.0,0.0,0.0,1.0
14415,695000.0,0,2.0,1.0,0.0,0.0,1.0
19073,2395000.0,0,3.0,0.0,1.0,0.0,0.0
15735,690000.0,0,3.0,2.0,0.0,0.0,1.0
12117,4350000.0,0,2.0,1.0,1.0,0.0,1.0
18965,2879000.0,0,4.0,3.0,4.0,1.0,0.0
12482,595000.0,0,3.0,1.0,0.0,1.0,0.0
20553,1195000.0,1,1.0,1.0,0.0,0.0,1.0
7282,1170000.0,0,5.0,3.0,0.0,0.0,5.0
2528,3650000.0,1,4.0,3.0,4.0,0.0,0.0
62,650000.0,0,2.0,1.0,1.0,0.0,1.0
17005,2599000.0,0,3.0,2.0,4.0,0.0,1.0
19126,1200000.0,1,2.0,2.0,0.0,1.0,2.0
16899,989000.0,0,3.0,1.0,0.0,0.0,1.0
14474,775000.0,0,3.0,2.0,4.0,1.0,2.0
3124,2750000.0,0,3.0,1.0,4.0,1.0,2.0
1659,1800000.0,1,4.0,1.0,4.0,1.0,0.0
3103,1040000.0,0,3.0,1.0,4.0,1.0,0.0
18867,1450000.0,0,3.0,2.0,1.0,1.0,4.0
3203,1555510.0,0,3.0,2.0,6.0,0.0,0.0
1408,930000.0,0,2.0,1.0,0.0,0.0,1.0
20766,750000.0,0,2.0,1.0,0.0,0.0,1.0
12602,895000.0,1,1.0,1.0,0.0,1.0,0.0
6073,1070000.0,0,3.0,2.0,1.0,0.0,0.0
1376,595000.0,1,1.0,1.0,0.0,0.0,1.0
6267,645000.0,0,5.0,1.0,0.0,0.0,1.0
963,555000.0,0,3.0,2.0,0.0,1.0,1.0
15559,2599000.0,1,6.0,4.0,0.0,1.0,1.0
10939,450000.0,0,3.0,1.0,0.0,1.0,0.0
6642,814550.0,0,3.0,2.0,0.0,1.0,1.0
6272,1250000.0,1,3.0,2.0,0.0,1.0,0.0
6965,593250.0,0,1.0,1.0,0.0,1.0,1.0
2690,696000.0,0,3.0,2.0,0.0,1.0,1.0
1654,7928500.0,0,3.0,2.0,0.0,0.0,0.0
16601,1595000.0,0,3.0,1.0,0.0,0.0,0.0
13974,2600000.0,0,4.0,2.0,4.0,1.0,0.0
8627,1460000.0,0,5.0,3.0,0.0,0.0,1.0
10,2350000.0,0,5.0,3.0,2.0,1.0,2.0
12593,2570000.0,0,0.0,0.0,0.0,0.0,0.0
17616,3320000.0,0,3.0,2.0,4.0,1.0,0.0
6789,7846000.0,1,1.0,1.0,0.0,0.0,0.0
7648,750000.0,0,0.0,0.0,0.0,0.0,0.0
7114,799000.0,1,2.0,1.0,0.0,1.0,2.0
17473,1630000.0,0,3.0,2.0,4.0,1.0,2.0
20207,1150000.0,1,3.0,1.0,1.0,1.0,1.0
13934,570000.0,0,3.0,2.0,0.0,0.0,1.0
16183,1295000.0,0,2.0,2.0,0.0,0.0,0.0
10985,1250000.0,0,2.0,2.0,0.0,0.0,0.0
19039,895000.0,0,3.0,2.0,0.0,0.0,1.0
708,1200000.0,0,2.0,1.0,1.0,1.0,0.0
10343,1089078.0,0,4.0,3.0,0.0,0.0,1.0
10014,689000.0,0,2.0,1.0,8.0,1.0,0.0
7801,6699000.0,1,4.0,4.0,4.0,1.0,2.0
1797,1850000.0,1,3.0,2.0,4.0,1.0,1.0
18689,2350000.0,0,3.0,2.0,4.0,1.0,0.0
11072,490000.0,0,1.0,1.0,0.0,0.0,0.0
1670,3499000.0,1,3.0,2.0,4.0,0.0,0.0
13011,3195000.0,0,3.0,2.0,0.0,0.0,1.0
17190,3500000.0,1,3.0,2.0,0.0,0.0,1.0
12445,1050000.0,1,2.0,2.0,0.0,1.0,1.0
6244,1290000.0,1,5.0,2.0,4.0,1.0,0.0
2362,1950000.0,1,3.0,1.0,0.0,0.0,0.0
12501,5000000.0,1,3.0,3.0,4.0,0.0,0.0
1102,790000.0,1,3.0,1.0,0.0,1.0,0.0
896,459899.0,0,3.0,1.0,0.0,0.0,1.0
14836,3490000.0,1,4.0,2.0,6.0,0.0,0.0
1138,1500000.0,1,2.0,1.0,0.0,1.0,1.0
5885,5450000.0,0,1.0,2.0,0.0,0.0,0.0
5780,1450000.0,1,3.0,2.0,2.0,1.0,2.0
861,1299000.0,1,2.0,2.0,0.0,0.0,1.0
8857,526000.0,0,2.0,1.0,0.0,0.0,0.0
5473,799000.0,1,1.0,1.0,0.0,0.0,0.0
15721,860000.0,0,4.0,1.0,0.0,0.0,0.0
8483,1250000.0,0,0.0,1.0,0.0,0.0,1.0
14877,14500000.0,1,4.0,4.0,4.0,1.0,0.0
8549,685000.0,1,1.0,1.0,0.0,0.0,0.0
9650,860000.0,0,3.0,2.0,0.0,1.0,1.0
14280,2995000.0,1,3.0,1.0,1.0,1.0,0.0
14744,5950000.0,1,4.0,5.0,8.0,1.0,1.0
1484,1730500.0,1,3.0,2.0,4.0,1.0,5.0
2429,1399000.0,0,4.0,3.0,4.0,1.0,0.0
4017,1260000.0,0,3.0,2.0,0.0,1.0,0.0
12903,570000.0,1,2.0,1.0,0.0,0.0,0.0
17231,3295000.0,1,3.0,1.0,0.0,1.0,0.0
12353,1450000.0,0,2.0,2.0,1.0,1.0,0.0
18250,530000.0,1,3.0,2.0,0.0,0.0,1.0
20416,2695000.0,0,4.0,2.0,0.0,0.0,0.0
4504,1229000.0,1,3.0,2.0,0.0,0.0,1.0
13728,1350000.0,1,2.0,1.0,0.0,1.0,1.0
4097,1199000.0,0,3.0,2.0,2.0,1.0,1.0
729,750000.0,0,6.0,3.0,0.0,0.0,0.0
7678,6750000.0,0,5.0,2.0,0.0,0.0,4.0
8165,4900000.0,1,3.0,3.0,4.0,1.0,0.0
11888,3572500.0,0,4.0,3.0,4.0,0.0,4.0
9197,1500000.0,0,3.0,2.0,0.0,1.0,0.0
5087,535000.0,0,2.0,1.0,0.0,0.0,1.0
3978,720000.0,1,3.0,2.0,0.0,1.0,1.0
17972,990000.0,0,2.0,1.0,4.0,0.0,1.0
11416,8950000.0,1,4.0,5.0,4.0,1.0,0.0
6639,899000.0,0,3.0,2.0,0.0,0.0,0.0
15037,450000.0,0,1.0,1.0,0.0,0.0,1.0
9852,1590000.0,0,3.0,3.0,1.0,0.0,0.0
13007,1650000.0,1,3.0,2.0,4.0,1.0,2.0
3303,6250000.0,1,3.0,3.0,4.0,1.0,1.0
9795,3850000.0,0,5.0,4.0,0.0,0.0,3.0
1814,4300000.0,0,4.0,1.0,6.0,1.0,0.0
14248,9900000.0,1,3.0,2.0,0.0,0.0,1.0
13455,350000.0,0,3.0,2.0,0.0,0.0,1.0
4655,790000.0,0,2.0,2.0,0.0,0.0,1.0
2250,940000.0,1,2.0,1.0,0.0,0.0,1.0
15262,6450000.0,0,4.0,3.0,4.0,1.0,1.0
5147,5499000.0,1,4.0,3.0,4.0,1.0,1.0
1176,1740000.0,0,3.0,2.0,2.0,0.0,0.0
18917,420000.0,0,1.0,1.0,0.0,0.0,0.0
3046,4600000.0,1,7.0,5.0,4.0,0.0,0.0
18773,680000.0,0,2.0,1.0,0.0,0.0,1.0
19223,910000.0,0,3.0,1.0,4.0,0.0,0.0
14346,2500000.0,1,3.0,3.0,0.0,1.0,3.0
10795,1850000.0,0,6.0,3.0,0.0,0.0,1.0
12452,3950000.0,1,5.0,4.0,2.0,1.0,3.0
8334,7950000.0,1,4.0,3.0,4.0,1.0,1.0
9659,2345000.0,0,3.0,1.0,0.0,0.0,0.0
16029,1300000.0,0,2.0,1.0,1.0,1.0,1.0
11825,1720000.0,0,3.0,2.0,0.0,0.0,1.0
7212,4200000.0,1,4.0,3.0,4.0,0.0,0.0
7249,5490000.0,0,5.0,4.0,4.0,1.0,2.0
1833,5517000.0,0,4.0,1.0,6.0,0.0,2.0
7164,1450000.0,0,1.0,1.0,0.0,0.0,1.0
6879,2499000.0,0,3.0,2.0,4.0,1.0,0.0
14411,2298000.0,1,4.0,2.0,4.0,1.0,1.0
11569,1630000.0,0,3.0,2.0,1.0,1.0,2.0
12954,589000.0,1,2.0,1.0,0.0,0.0,1.0
10446,1545000.0,0,3.0,2.0,4.0,1.0,0.0
19104,5150000.0,1,6.0,5.0,4.0,1.0,0.0
11650,7350000.0,1,3.0,3.0,1.0,1.0,2.0
14490,860000.0,0,2.0,1.0,0.0,0.0,1.0
2150,689000.0,0,2.0,2.0,0.0,0.0,0.0
3060,1750000.0,1,4.0,2.0,4.0,0.0,2.0
1775,850000.0,0,2.0,1.0,0.0,0.0,1.0
1535,6950000.0,1,4.0,3.0,8.0,1.0,0.0
8996,699000.0,0,3.0,0.0,0.0,1.0,1.0
320,5350000.0,1,7.0,7.0,0.0,1.0,0.0
20162,1300000.0,0,2.0,1.0,4.0,1.0,0.0
20786,1295000.0,0,2.0,1.0,0.0,0.0,0.0
5369,1200000.0,1,4.0,2.0,1.0,1.0,1.0
13029,500000.0,0,2.0,1.0,0.0,0.0,0.0
5164,2150000.0,0,4.0,2.0,0.0,1.0,1.0
403,699000.0,0,3.0,1.0,0.0,0.0,0.0
5128,2000000.0,1,1.0,1.0,6.0,0.0,0.0
19649,950000.0,1,3.0,1.0,0.0,1.0,1.0
6572,1275000.0,1,4.0,3.0,0.0,1.0,2.0
16603,1050000.0,0,2.0,1.0,0.0,0.0,1.0
7815,3550000.0,0,4.0,1.0,4.0,0.0,0.0
20464,900000.0,0,3.0,2.0,0.0,0.0,1.0
18196,3600000.0,1,7.0,1.0,4.0,0.0,0.0
10750,4150000.0,1,3.0,2.0,0.0,0.0,1.0
8750,1750000.0,0,3.0,1.0,4.0,1.0,1.0
2456,2000000.0,0,4.0,2.0,0.0,0.0,1.0
15671,2295000.0,1,4.0,3.0,6.0,1.0,1.0
13623,350000.0,0,2.0,1.0,0.0,0.0,0.0
651,1930000.0,0,4.0,3.0,4.0,0.0,1.0
18105,1840000.0,0,3.0,0.0,0.0,0.0,1.0
20938,2800000.0,1,3.0,3.0,0.0,1.0,4.0
9849,1885000.0,1,3.0,2.0,4.0,0.0,1.0
14419,1706675.0,0,3.0,2.0,0.0,0.0,1.0
17320,2995000.0,1,6.0,4.0,8.0,1.0,2.0
17019,850000.0,1,1.0,1.0,0.0,0.0,1.0
11178,1435000.0,0,3.0,0.0,0.0,1.0,0.0
4728,2795000.0,0,3.0,1.0,4.0,1.0,2.0
18516,749000.0,0,2.0,1.0,0.0,1.0,1.0
305,10500000.0,1,5.0,6.0,4.0,1.0,2.0
10798,1900000.0,0,3.0,2.0,0.0,0.0,1.0
19767,543000.0,1,3.0,2.0,0.0,1.0,2.0
12775,750000.0,1,2.0,1.0,0.0,1.0,1.0
5661,3699000.0,1,4.0,3.0,4.0,1.0,1.0
6474,1420000.0,0,3.0,2.0,0.0,0.0,1.0
